time,open,high,low,close,tick_volume,spread,real_volume
2025-08-19 18:00:00+00:00,3317.529,3318.485,3316.839,3318.085,1162,112,0
2025-08-19 18:15:00+00:00,3318.076,3319.135,3318.0,3318.97,932,112,0
2025-08-19 18:30:00+00:00,3319.003,3319.584,3318.173,3318.192,888,112,0
2025-08-19 18:45:00+00:00,3318.209,3320.221,3318.069,3318.546,1035,112,0
2025-08-19 19:00:00+00:00,3318.543,3318.911,3316.587,3317.313,1199,112,0
2025-08-19 19:15:00+00:00,3317.315,3318.089,3316.621,3317.045,1088,112,0
2025-08-19 19:30:00+00:00,3317.044,3317.414,3315.515,3316.041,1121,112,0
2025-08-19 19:45:00+00:00,3316.052,3316.796,3315.593,3315.989,1155,112,0
2025-08-19 20:00:00+00:00,3315.947,3316.778,3315.315,3315.511,781,112,0
2025-08-19 20:15:00+00:00,3315.495,3316.941,3314.91,3316.673,879,112,0
2025-08-19 20:30:00+00:00,3316.675,3317.498,3315.784,3315.906,838,112,0
2025-08-19 20:45:00+00:00,3315.902,3316.203,3315.103,3315.335,659,112,0
2025-08-19 22:00:00+00:00,3316.82,3317.661,3315.447,3316.702,660,112,0
2025-08-19 22:15:00+00:00,3316.7,3317.392,3316.074,3317.161,594,112,0
2025-08-19 22:30:00+00:00,3317.091,3317.137,3315.929,3316.564,569,112,0
2025-08-19 22:45:00+00:00,3316.551,3317.43,3315.705,3316.876,725,112,0
2025-08-19 23:00:00+00:00,3316.894,3316.918,3315.049,3315.286,981,112,0
2025-08-19 23:15:00+00:00,3315.266,3315.978,3314.96,3315.541,737,112,0
2025-08-19 23:30:00+00:00,3315.473,3316.75,3314.988,3315.529,906,112,0
2025-08-19 23:45:00+00:00,3315.563,3315.644,3312.795,3314.255,1190,112,0
2025-08-20 00:00:00+00:00,3314.265,3316.138,3313.302,3313.954,1548,112,0
2025-08-20 00:15:00+00:00,3313.955,3315.021,3313.213,3313.774,1163,112,0
2025-08-20 00:30:00+00:00,3313.776,3314.557,3312.824,3313.785,1062,112,0
2025-08-20 00:45:00+00:00,3313.793,3317.032,3313.083,3316.043,1685,112,0
2025-08-20 01:00:00+00:00,3316.011,3316.884,3312.035,3313.627,2233,112,0
2025-08-20 01:15:00+00:00,3313.578,3315.888,3311.538,3312.053,2018,112,0
2025-08-20 01:30:00+00:00,3312.062,3317.295,3311.5,3317.12,2139,112,0
2025-08-20 01:45:00+00:00,3317.14,3317.8,3315.125,3315.334,1736,112,0
2025-08-20 02:00:00+00:00,3315.297,3316.204,3313.095,3314.464,1818,112,0
2025-08-20 02:15:00+00:00,3314.488,3317.131,3313.691,3314.703,1458,112,0
2025-08-20 02:30:00+00:00,3314.663,3315.52,3312.574,3313.023,1677,112,0
2025-08-20 02:45:00+00:00,3313.002,3315.179,3312.409,3314.069,1286,112,0
2025-08-20 03:00:00+00:00,3314.035,3317.543,3314.035,3316.594,1577,112,0
2025-08-20 03:15:00+00:00,3316.619,3318.28,3315.418,3317.293,1537,112,0
